Date,Marketplace,ASIN,SKU,Name,SalesOrganic,UnitsOrganic,Refunds,Old_Refund RefundCommission,Refund Commission,Refund Goodwill,Refund Principal,Value of returned items,Adjustment_FBAPerUnitFulfillmentFee,Commission,COMPENSATED_CLAWBACK,DigitalServicesFee,DigitalServicesFeeFBA,FBAInboundTransportationFee,FBAInboundTransportationProgramFee,FBALongTermStorageFee,FBAPerUnitFulfillmentFee,FBARemovalFee,FBAStorageFee,GiftwrapChargeback,MarketplaceFacilitatorVAT-Principal,MISSING_FROM_INBOUND,REVERSAL_REIMBURSEMENT,WAREHOUSE_DAMAGE,WAREHOUSE_LOST,EstimatedPayout,ProductCost Sales,ProductCost MissingFromInbound,GrossProfit,NetProfit,Margin,Sessions,Unit Session Percentage
8/08/2024,Amazon.co.uk,B08HJLFH25,LW-04-DG1756-BZ,Cooksmart Double Oven Gloves Heat Resistant | British Designed Heat Resistant Oven Gloves | Modern Oven Mitt & Potholder for Home Cooking | Maximum Heat Protection Kitchen Oven Gloves - Bumble Bees,14.99,1.0,,,,,,,,-1.46,,,,,,,-3.54,,-0.3,,,,,,,9.69,-5.12,,4.57,4.57,30.49,10.0,10.0
8/08/2024,Amazon.co.uk,B07ZHJXJXY,SAS-BASK031-BZ,Sass & Belle Water Hyacinth Coasters - Set of 4,8.74,1.0,,,,,,,,-1.61,,,,,,,-3.11,,,,,,,,,4.02,-2.83,,1.19,1.19,13.62,11.0,9.09
8/08/2024,Amazon.co.uk,B00D4T0RMU,BZ-32-BS-96-MD,Bosch Genuine ART 23 26 30 COMBITRIM EASYTRIM Strimmer/Grass Trimmer Pro-Tap Automatic Spool Base Cover (F016L71088),,,,,,,,,,,,,,,,,,,-0.05,,,,,,,-0.05,,,-0.05,-0.05,,18.0,
8/08/2024,Amazon.co.uk,B006ZXZYMA,FBA15H0VJ5LV_unexpected_item_01,"Laser 2561 Grinding Paste 110gm, red",,,,,,,,,,,,,,,,,,,-2.24,,,,,2.18,,-0.06,,-1.56,-1.62,-1.62,,19.0,
8/08/2024,Amazon.co.uk,B00F89D8PC,BZ-10874-CW,50th Gold Anniversary Prism Banner (3.6 Meter) 1 Piece - Elegant Design for Memorable Milestone Celebrations,,,,,,,,,,,,,,-0.23,,,,,,,,,,,,-0.23,,,-0.23,-0.23,,16.0,
8/08/2024,Amazon.co.uk,B01B2Z8IM8,GV-CF027-BZ,Trimits Toy/Craft Safety Solid Black Eyes: 12mm - 6 Per Pack,,,,,,,,,,,,,,,,,,,-0.41,,,,,,,-0.41,,,-0.41,-0.41,,5.0,
8/08/2024,Amazon.co.uk,B00M2HC6U6,CW-51003-BZ,"Unique Party 51003 - Plastic Black Spider Web Halloween Tablecloth, 7ft x 4.5ft",,,,,,,,,,,,,,-1.72,,,,,,,,,,,,-1.72,,,-1.72,-1.72,,,
8/08/2024,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",,,,,,,,,,,,,,,,,,,-3.96,,,,,,,-3.96,,,-3.96,-3.96,,34.0,
8/08/2024,Amazon.co.uk,B00Y8E8TAM,GD-TB5064-BZ,Titebond Wood Glue Original 16oz,,,,,,,,,,,,,,,,,,,-0.63,,,,,,,-0.63,,,-0.63,-0.63,,14.0,
8/08/2024,Amazon.co.uk,B002LXDX1M,GR-HT1400-BZ,Impex HT1400 | Hi Tack Fabric/Textile Glue/Adhesive | 115ml,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,-0.03,,,-0.03,-0.03,,82.0,
8/08/2024,Amazon.co.uk,B004VZKFW8,GV-P60610-BZ,"Pony Cable Stitch Needle Bent, Multi-Colour, 4.8 x 4.5 x 17.3 cm",,,,,,,,,,,,,,,,,,,-0.03,,,,,,,-0.03,,,-0.03,-0.03,,,
8/08/2024,Amazon.co.uk,B09C5RX2N2,CW-305486-BZ,amscan 9912107 6 TODAY BIRTHDAY BADGE,,,,,,,,,,,,,,,,,,,-0.95,,,,,,,-0.95,,,-0.95,-0.95,,9.0,
8/08/2024,Amazon.co.uk,B00CJ9FQOA,CW-624740-BZ,"OakTree 624740"" Happy 13th Birthday Foil Holographic Banner, Blue, 9 ft",,,,,,,,,,,,,,,,,,,-1.26,,,,,,,-1.26,,,-1.26,-1.26,,10.0,
8/08/2024,Amazon.co.uk,B07ZJL2BYN,LM-LEMPVC19-BZ,Le Mark PINK PVC Electrical Tape 33m x 19mm,,,,,,,,,,,,,,,,,,,-2.75,,,,,,,-2.75,,,-2.75,-2.75,,31.0,
8/08/2024,Amazon.co.uk,B08XMTN21V,CW-654372-BZ,"OakTree 3"" Badge 60th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,,,,,,-0.63,,,,,,,-0.63,,,-0.63,-0.63,,4.0,
8/08/2024,Amazon.co.uk,B01BL3FTZA,CW-170358-BZ,"OAKTREE UK 633483 6"" Jumbo Badge 16 Today Blue Holographic Cracked Ice",,,,,,,,,,,,,,,,,,,-0.38,,,,,,,-0.38,,,-0.38,-0.38,,1.0,
8/08/2024,Amazon.co.uk,B08XMSC6HM,CW-303978-BZ,"OakTree 3"" Badge 21th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,-0.05,,,,,,,,,,,,-0.05,,,-0.05,-0.05,,8.0,
8/08/2024,Amazon.co.uk,B08XMQH6K7,CW-654327-BZ,"OakTree 3"" Badge 18th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,,,,,,-0.91,,,,,,,-0.91,,,-0.91,-0.91,,6.0,
8/08/2024,Amazon.co.uk,B08XMV655X,CW-304003-BZ,"OakTree 3"" Badge 30th Birthday Sparkling Fizz Rose Gold Holographic",,,,,,,,,,,,,,,,,,,-0.55,,,,,,,-0.55,,,-0.55,-0.55,,14.0,
8/08/2024,Amazon.co.uk,B08XMX3715,CW-304037-BZ,"OakTree 3"" Badge 18th Birthday Sparkling Fizz Black Gold Holographic",,,,,,,,,,,,,,,,,,,-0.82,,,,,,,-0.82,,,-0.82,-0.82,,5.0,
8/08/2024,Amazon.co.uk,B07PHGV756,CS-194623-BZ,Happy Balloon Birthday Round Dinner Plates (22cm) - Vibrant Colorful Party Plates - Perfect for Memorable Celebration - 8ct,,,,,,,,,,,,,,,,,,,-0.33,,,,,,,-0.33,,,-0.33,-0.33,,1.0,
8/08/2024,Amazon.co.uk,B07K8P81QB,CS-625518-BZ,9ft Banner Sparkling Fizz 16th Birthday Black & Gold Holographic,,,,,,,,,,,,,,-0.1,,,,,-0.05,,,,,,,-0.15,,,-0.15,-0.15,,4.0,
8/08/2024,Amazon.co.uk,B01FFM1C0Y,MD-62-HV-19-BZ,Hoover Washing Machine Door Interlock Switch. Genuine part number 49030389,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,-0.6,,,-0.6,-0.6,,23.0,
8/08/2024,Amazon.co.uk,B01BTZUPLS,GV-H413-BZ,Hemline Safety Lock Nappy Pins 56mm 6pcs - White,,,,,,,,,,,,,,,,,,,-0.47,,,,,,,-0.47,,,-0.47,-0.47,,,
8/08/2024,Amazon.co.uk,B0006U20NE,GD-TB5002-BZ,"Titebond II - Premium Heavy Duty Wood Glue for Professional use Size: 118 ml, 1 Item, 500-2.",,,,,,,,,,,,,,,,,,,-0.66,,,,,,,-0.66,,,-0.66,-0.66,,,
8/08/2024,Amazon.co.uk,B000NM4LQO,vw-kf04581-BZ,"Q-Connect Metal Treasury Tag, 51 mm, Pack of 100, Green",,,,,,,,,,,,,,,,,,,-0.16,,,,,,,-0.16,,,-0.16,-0.16,,20.0,
8/08/2024,Amazon.co.uk,B09C5RXY91,CW-305504-BZ,amscan 9912101 BIRTHDAY BOY BADGE,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,-0.13,,,-0.13,-0.13,,5.0,
8/08/2024,Amazon.co.uk,B017NILC9E,EAP-22798-BZ,Technic Pink Back Combing Brush,,,,,,,,,,,,,,,,,,,-6.54,,,,,,,-6.54,,,-6.54,-6.54,,95.0,
8/08/2024,Amazon.co.uk,B01NCVZP0B,EAP-21069-BZ,Hem Black Opium Incense Sticks - Six Packs by Hem,,,,,,,,,,,,,,,,,,,-0.19,,,,,,,-0.19,,,-0.19,-0.19,,,
8/08/2024,Amazon.co.uk,B01MR3DKI4,CRL-EB1701-BZ,CRL PROFESSIONAL GLASS & MIRROR CLEANER EB1701 600ML CRL LAURENCE,,,,,,,,,,,,,,,,,,,-1.73,,,,,,,-1.73,,,-1.73,-1.73,,3.0,
8/08/2024,Amazon.co.uk,B0051OEEL6,CC-FG0001-BZ,L&S Engineers Chemico Grinding Paste 100g,,,,,,,,,,,,,,,,,,,-0.21,,,,,,,-0.21,,,-0.21,-0.21,,7.0,
8/08/2024,Amazon.co.uk,B01BL3FLSK,CW-170348-BZ,"OAKTREE UK 633384 6"" Jumbo Badge I am 6 Today Blue Holographic Cracked Ice",,,,,,,,,,,,,,,,,,,-0.11,,,,,,,-0.11,,,-0.11,-0.11,,5.0,
8/08/2024,Amazon.co.uk,B01BL3F1J4,CW-170324-BZ,"OAKTREE UK 633124 6"" Jumbo Badge 11 Today Pink Holographic Dot",,,,,,,,,,,,,,,,,,,-0.16,,,,,,,-0.16,,,-0.16,-0.16,,3.0,
8/08/2024,Amazon.co.uk,B0094DJCNU,CW-1158-BZ,Tallon Large Bingo Dotter,,,,,,,,,,,,,,,,,,,-0.41,,,,,,,-0.41,,,-0.41,-0.41,,6.0,
8/08/2024,Amazon.co.uk,B004WCAYNA,MD-113-KA-06794-BZ,"Genuine 5.059-401.0 Karcher K3, K4, K5, K6, K7 Series Pressure Washer Hose Clamp",,,,,,,,,,,,,,,,,,,-3.85,,,,,,,-3.85,,,-3.85,-3.85,,10.0,
8/08/2024,Amazon.co.uk,B06XWCG3JB,AW-LSF-03-BZ,Soap Flower Bouquet - Lavender,,,,,,,,,,,,,,,,,,,-0.52,,,,,,,-0.52,,,-0.52,-0.52,,,
8/08/2024,Amazon.co.uk,B07N48DY2N,AW-AWPS-05-BZ,Power Bracelet - Rose Quartz,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,-0.6,,,-0.6,-0.6,,,
8/08/2024,Amazon.co.uk,B007OQTKJA,GV- H751-BZ,Hemline Squared Pattern Paper 751,,,,,,,,,,,,,,,,,,,-0.47,,,,,,,-0.47,,,-0.47,-0.47,,19.0,
8/08/2024,Amazon.co.uk,B08KWGDFMY,GV-N4371.4-BZ,Sew Thirsty Novelty Knitting Yarn Mug - Sewing Birthday Office Cup Drink Gift,,,,,,,,,,,,,,,,,,,-0.63,,,,,,,-0.63,,,-0.63,-0.63,,17.0,
8/08/2024,Amazon.co.uk,B01BL3FGEO,CW-170341-BZ,"OAKTREE UK 633315 6"" Jumbo Badge It's My Birthday Blue Holographic Cracked Ice",,,,,,,,,,,,,,-0.23,,,,,,,,,,,,-0.23,,,-0.23,-0.23,,7.0,
8/08/2024,Amazon.co.uk,B07DTYCSZT,CW-56125-BZ,Elegant Happy 50th Anniversary White & Gold Latex Balloons (30cm) - Perfect for Golden Jubilee Celebrations - 5 ct,,,,,,,,,,,,,,-0.16,,,,,,,,,,,,-0.16,,,-0.16,-0.16,,7.0,
8/08/2024,Amazon.co.uk,B071CKLRXQ,CW-625266-BZ,9ft Banner Birthday Boy Blue Holographic,,,,,,,,,,,,,,-0.08,,,,,,,,,,,,-0.08,,,-0.08,-0.08,,2.0,
8/08/2024,Amazon.co.uk,B07K8M7HS4,CW-625617-BZ,9ft Banner Sparkling Fizz 80th Birthday Black & Gold Holographic,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,-0.11,,,-0.11,-0.11,,8.0,
9/08/2024,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,19.5,5.0,,,,,,,,-3.6,,,,,,,-9.1,,,,,,,,,6.8,-3.65,,3.15,3.15,16.15,37.0,13.51
9/08/2024,Amazon.co.uk,B00XTV8VMQ,LM-PRO-GAFF24-BZ,Pro-Gaff RS127GN24X25 24 mm x 25 yd Fluorescent Matt Cloth Tape,55.96,4.0,,,,,,,,-10.28,,,,,,,-13.11,,,,,,,,,32.57,-26.72,,5.85,5.85,10.45,,
9/08/2024,Amazon.co.uk,B006ZXZYMA,FBA15H0VJ5LV_unexpected_item_01,"Laser 2561 Grinding Paste 110gm, red",12.96,2.0,,,,,,,,-2.38,,,,,,,-6.22,,,,,,,,,4.36,-3.12,,1.24,1.24,9.57,10.0,20.0
9/08/2024,Amazon.co.uk,B002FOLFTO,MD-32-FY-047-BZ,Flymo FLY047 Single Line Spool and Line - Red,28.96,2.0,,,,,,,,-5.32,,,,,,,-7.08,,,,,,,,,16.56,-14.46,,2.1,2.1,7.25,4.0,50.0
9/08/2024,Amazon.co.uk,B0011451F8,GV-CL490\NV-BZ,"clover Hera Marker, 1, White",12.0,2.0,,,,,,,,-2.2,,,,,,,-3.22,,,,,,,,,6.58,-5.94,,0.64,0.64,5.33,8.0,25.0
9/08/2024,Amazon.co.uk,B07MXRYY54,CW-39519-BZ,"Powder Blue Solid Assorted Plastic Cutlery - Classy & Elegant Flatware Design - Perfect for Parties, Weddings & Events - 18ct",4.49,1.0,,,,,,,,-0.83,,,,,,,-2.83,,,,,,,,,0.83,-0.8,,0.03,0.03,0.67,41.0,2.44
9/08/2024,Amazon.co.uk,B08HJLFH25,LW-04-DG1756-BZ,Cooksmart Double Oven Gloves Heat Resistant | British Designed Heat Resistant Oven Gloves | Modern Oven Mitt & Potholder for Home Cooking | Maximum Heat Protection Kitchen Oven Gloves - Bumble Bees,14.99,1.0,,,,,,,,-1.46,,,,,,,-3.54,,,,,,,,,9.99,-5.12,,4.87,4.87,32.49,11.0,9.09
9/08/2024,Amazon.co.uk,B003IUPMUC,CW-194647-BZ,"Unique 33242 Solid Luncheon Napkins | Classic Gold Color Theme | 50ct, 50 Count (Pack of 1)",7.4,1.0,,,,,,,,-1.36,,,,,,,-2.81,,,,,,,,,3.23,-2.02,,1.21,1.21,16.35,13.0,7.69
9/08/2024,Amazon.co.uk,B003X2IMVG,GV-H691.W-BZ,"Polycotton Mender Iron On, 9x24cm - White",4.49,1.0,,,,,,,,-0.83,,,,,,,-1.61,,,,,,,,,2.05,-1.27,,0.78,0.78,17.37,40.0,2.5
9/08/2024,Amazon.co.uk,B01DPKOUU2,HOM-220075-BZ,House of Marbles Cats Cradle Game,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,-1.0,,,-1.0,-1.0,,,
9/08/2024,Amazon.co.uk,B0BQN17SS4,HOM-245253-BZ,Jack Straws | House of Marbles,,,,,,,,,,,,,,-1.81,,,,,,,,,,,,-1.81,,,-1.81,-1.81,,,
10/08/2024,Amazon.co.uk,B01B2Z8IM8,GV-CF027-BZ,Trimits Toy/Craft Safety Solid Black Eyes: 12mm - 6 Per Pack,11.97,3.0,,,,,,,,-2.19,,,,,,,-4.83,,,,,,,,,4.95,-2.28,,2.67,2.67,22.31,6.0,50.0
10/08/2024,Amazon.co.uk,B006ZXZYMA,FBA15H0VJ5LV_unexpected_item_01,"Laser 2561 Grinding Paste 110gm, red",12.96,2.0,,,,,,,,-2.38,,,,,,,-6.22,,,,,,,,,4.36,-3.12,,1.24,1.24,9.57,17.0,11.76
10/08/2024,Amazon.co.uk,B002FOLFTO,MD-32-FY-047-BZ,Flymo FLY047 Single Line Spool and Line - Red,28.96,2.0,,,,,,,,-5.32,,,,,,,-7.08,,,,,,,,,16.56,-14.46,,2.1,2.1,7.25,5.0,40.0
10/08/2024,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,7.8,2.0,,,,,,,,-1.44,,,,,,,-3.64,,,,,,,,,2.72,-1.46,,1.26,1.26,16.15,34.0,5.88
10/08/2024,Amazon.co.uk,B005SFSTKA,DT-248-BZ,"DENTTABS Teeth Cleaning Tablets with Fluorid Pack of 125 The Full-fledged Alternative to Toothpaste, Mint Vegan Plastic-Free Without preservatives. in The Original denttabs compostable Bag",6.78,1.0,,,,,,,,-0.66,,,,,,,-1.82,,,,,,,,,4.3,-2.76,,1.54,1.54,22.71,28.0,3.57
10/08/2024,Amazon.co.uk,B08XMX3715,CW-304037-BZ,"OakTree 3"" Badge 18th Birthday Sparkling Fizz Black Gold Holographic",3.99,1.0,,,,,,,,-0.73,,,,,,,-1.61,,,,,,,,,1.65,-0.56,,1.09,1.09,27.32,4.0,25.0
10/08/2024,Amazon.co.uk,B09T75D87N,CW-23581-BZ,"Unique 23581 Harry Potter Large Plastic Bag Party-33 cm x 28 cm, Multicolour",4.49,1.0,,,,,,,,-0.83,,,,,,,-1.82,,,,,,2.26,,,4.1,-0.7,,3.4,3.4,75.72,5.0,20.0
10/08/2024,Amazon.co.uk,B0011451F8,GV-CL490\NV-BZ,"clover Hera Marker, 1, White",6.0,1.0,,,,,,,,-1.1,,,,,,,-1.61,,,,,,,,,3.29,-2.97,,0.32,0.32,5.33,,
10/08/2024,Amazon.co.uk,B08HJLFH25,LW-04-DG1756-BZ,Cooksmart Double Oven Gloves Heat Resistant | British Designed Heat Resistant Oven Gloves | Modern Oven Mitt & Potholder for Home Cooking | Maximum Heat Protection Kitchen Oven Gloves - Bumble Bees,14.99,1.0,,,,,,,,-1.46,,,,,,,-3.54,,,,,,,,,9.99,-5.12,,4.87,4.87,32.49,13.0,7.69
10/08/2024,Amazon.co.uk,B000XJDAPA,CCC-22KKCF05-BZ,"Kingfisher Foil Flan Dishes, Silver, Large, Pack of 6",,,,,,,,,,,,,,-1.45,,,,,,,,,,,,-1.45,,,-1.45,-1.45,,25.0,
10/08/2024,Amazon.co.uk,B0912PH93T,EFG-125966-BZ,Wham Stackable Clear Plastic Measuring Jug ( 2L ) Capacity,,,,,,,,,,,,,,-0.47,,,,,,,,,,,,-0.47,,,-0.47,-0.47,,16.0,
10/08/2024,Amazon.co.uk,B01BTZTO24,GV-H708-BZ,Hemline Sequin/Lills/Bead Pins 13mm 710pcs,,,,,,,,,,,,,,-0.29,,,,,,,,,,,,-0.29,,,-0.29,-0.29,,,
10/08/2024,Amazon.co.uk,B0051AU9YG,GV-H699.1-BZ,Hemline Iron-On Invisible Mending Repair 40x50cm,,,,,,,,,,,,,,-0.67,,,,,,,,,,,,-0.67,,,-0.67,-0.67,,,
10/08/2024,Amazon.co.uk,B007C4UDJA,GV-P25201-BZ,"Pony Pins Sequin/Bead, Alloy Steel, Multi-Colour, One Size",,,,,,,,,,,,,,-0.11,,,,,,,,,,,,-0.11,,,-0.11,-0.11,,2.0,
10/08/2024,Amazon.co.uk,B00AXA3OXM,GV-H686.90-BZ,Hemline H686.90: Salt & Chlorine Resistant Lightweight Swimwear Elastic 9mm x 3m,,,,,,,,,,,,,,-0.08,,,,,,,,,,,,-0.08,,,-0.08,-0.08,,,
10/08/2024,Amazon.co.uk,B00MPK4450,MD-ER787 BZ,"Sew Easy Wash Away Tape – 8mm x 10m Double Sided Transparent Adhesive Tape Tapes for Decoration in Celtic & Stained Glass Quilts, Sewing, Dressmaking, Quilting",,,,,,,,,,,,,,-0.07,,,,,,,,,,,,-0.07,,,-0.07,-0.07,,,
10/08/2024,Amazon.co.uk,B000N3YFBE,EFG-004418-BZ,Silvine A4 Children's Value Drawing Pad. 20 sheets of 80gsm Bulky Drawing Paper (210 x 297mm),,,,,,,,,,,,,,-2.16,,,,,,,,,,,,-2.16,,,-2.16,-2.16,,18.0,
10/08/2024,Amazon.co.uk,B008R6VK1M,EFG-126730-BZ,Tallon Just Stationery C5 Peel & Seal Envelopes - White (Pack of 30) 4672,,,,,,,,,,,,,,-3.63,,,,,,,,,,,,-3.63,,,-3.63,-3.63,,9.0,
10/08/2024,Amazon.co.uk,B001OXDHU2,EFG-021428-BZ,Solvite 1082578 Retail Plus 50%,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,-0.2,,,-0.2,-0.2,,1.0,
10/08/2024,Amazon.co.uk,B00ACX07X0,EFG-140801-BZ,Duralex - Pack of 4 Ovenchef 10Cm Oven Ramekins,,,,,,,,,,,,,,-6.89,,,,,,,,,,,,-6.89,,,-6.89,-6.89,,5.0,
10/08/2024,Amazon.co.uk,B006B5PAEE,EFG-071687-BZ,Wood And Laminate Surface Wipes,,,,,,,,,,,,,,-3.68,,,,,,,,,,,,-3.68,,,-3.68,-3.68,,9.0,
10/08/2024,Amazon.co.uk,B00D79T3TK,EFG-079839-BZ,THE ART BOXArtbox 50ml Water Based 4 Glue Pens,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,-1.5,,,-1.5,-1.5,,3.0,
10/08/2024,Amazon.co.uk,B07B67RS2W,EFG-073557-BZ,"Air Wick Fresh N Up Air Citrus Fregrance, 375ml",,,,,,,,,,,,,,-3.63,,,,,,,,,,,,-3.63,,,-3.63,-3.63,,17.0,
10/08/2024,Amazon.co.uk,B005839KVY,EFG-004016-BZ,Thumbs Up 2 Litre Fridge Jug Clear 2.0L,,,,,,,,,,,,,,-2.76,,,,,,,,,,,,-2.76,,,-2.76,-2.76,,18.0,
10/08/2024,Amazon.co.uk,B00BMLHUYU,GV-H260-BZ,Hemline Sewing Quilting Measuring Guide Gauge H260,,,,,,,,,,,,,,-0.54,,,,,,,,,,,,-0.54,,,-0.54,-0.54,,12.0,
10/08/2024,Amazon.co.uk,B0063G3GLU,GV-2T100C\8113-BZ,Gutermann Natural Cotton 100m Quilting Sewing Machine Sewing Thread Green - 8113,,,,,,,,,,,,,,-0.22,,,,,,,,,,,,-0.22,,,-0.22,-0.22,,,
10/08/2024,Amazon.co.uk,B003ANK2CA,GV-H140-BZ,Hemline Overlocker/Machine Threader Set,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,-0.11,,,-0.11,-0.11,,,
10/08/2024,Amazon.co.uk,B0055KKY1A,GV-H677-BZ,Hemline H677 Nickel Hat Pins 90mm With Traditional Ball & Thistle Shaped Heads,,,,,,,,,,,,,,-0.22,,,,,,,,,,,,-0.22,,,-0.22,-0.22,,,
10/08/2024,Amazon.co.uk,B00AXA2ABE,GV-H250-BZ,Hemline - Tailors Chalk,,,,,,,,,,,,,,-0.43,,,,,,,,,,,,-0.43,,,-0.43,-0.43,,,
10/08/2024,Amazon.co.uk,B085P2PQFW,GV-P48609-BZ,Pony Circular Needle Set Lightweight and Flexible Knitting Pins with Attached Cable - Aluminum - 4.00mm / 60cm,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,-0.07,,,-0.07,-0.07,,,
11/08/2024,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,50.7,13.0,,,,,,,,-9.36,,,,,,,-23.69,,,,,,,,,17.65,-9.49,,8.16,8.16,16.09,44.0,29.55
11/08/2024,Amazon.co.uk,B006ZXZYMA,FBA15H0VJ5LV_unexpected_item_01,"Laser 2561 Grinding Paste 110gm, red",25.92,4.0,,,,,,,,-4.76,,,,,,,-12.44,,,,,,,,,8.72,-6.24,,2.48,2.48,9.57,16.0,25.0
11/08/2024,Amazon.co.uk,B005SFSTKA,DT-248-BZ,"DENTTABS Teeth Cleaning Tablets with Fluorid Pack of 125 The Full-fledged Alternative to Toothpaste, Mint Vegan Plastic-Free Without preservatives. in The Original denttabs compostable Bag",20.34,3.0,,,,,,,,-1.98,,,,,,,-5.47,,,,,,,,,12.89,-8.28,,4.61,4.61,22.66,19.0,15.79
11/08/2024,Amazon.co.uk,B01B2Z8IM8,GV-CF027-BZ,Trimits Toy/Craft Safety Solid Black Eyes: 12mm - 6 Per Pack,11.97,3.0,,,,,,,,-2.19,,,,,,,-4.83,,,,,,,,,4.95,-2.28,,2.67,2.67,22.31,3.0,100.0
11/08/2024,Amazon.co.uk,B09T75D87N,CW-23581-BZ,"Unique 23581 Harry Potter Large Plastic Bag Party-33 cm x 28 cm, Multicolour",4.49,1.0,,,,,,,,-0.83,,,,,,,-1.82,,,,,,,,,1.84,-0.7,,1.14,1.14,25.39,5.0,20.0
11/08/2024,Amazon.co.uk,B002FOLFTO,MD-32-FY-047-BZ,Flymo FLY047 Single Line Spool and Line - Red,14.48,1.0,,,,,,,,-2.66,,,,,,,-3.54,,,,,,,,,8.28,-7.23,,1.05,1.05,7.25,8.0,12.5
11/08/2024,Amazon.co.uk,B08HJLFH25,LW-04-DG1756-BZ,Cooksmart Double Oven Gloves Heat Resistant | British Designed Heat Resistant Oven Gloves | Modern Oven Mitt & Potholder for Home Cooking | Maximum Heat Protection Kitchen Oven Gloves - Bumble Bees,14.99,1.0,,,,,,,,-1.46,,,,,,,-3.54,,,,,,,,,9.99,-5.12,,4.87,4.87,32.49,15.0,6.67
11/08/2024,Amazon.co.uk,B07ZHJXJXY,SAS-BASK031-BZ,Sass & Belle Water Hyacinth Coasters - Set of 4,8.74,1.0,,,,,,,,-1.61,,,,,,,-3.11,,,,,,,,,4.02,-2.83,,1.19,1.19,13.62,13.0,7.69
11/08/2024,Amazon.co.uk,B01BL3F1J4,CW-170324-BZ,"OAKTREE UK 633124 6"" Jumbo Badge 11 Today Pink Holographic Dot",3.8,1.0,,,,,,,,-0.7,,,,,,,-1.61,,,,,,,,,1.49,-0.8,,0.69,0.69,18.16,2.0,50.0
11/08/2024,Amazon.co.uk,B003UNBUQM,GV-H845-BZ,Fabric Stabiliser: Solvy,7.99,1.0,,,,,,,,-1.46,,,,,,,-1.82,,,,,,,,,4.71,-3.84,,0.87,0.87,10.89,4.0,25.0
12/08/2024,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,35.1,9.0,,,,,,,,-6.48,,,,,,,-16.39,,,,,,,,,12.23,-6.57,,5.66,5.66,16.13,49.0,18.37
12/08/2024,Amazon.co.uk,B01B2Z8IM8,GV-CF027-BZ,Trimits Toy/Craft Safety Solid Black Eyes: 12mm - 6 Per Pack,11.97,3.0,,,,,,,,-2.19,,,,,,,-4.83,,,,,,,,,4.95,-2.28,,2.67,2.67,22.31,3.0,100.0
12/08/2024,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",10.2,3.0,,,,,,,,-1.62,,,,,,,-4.83,,,,,,,,,3.75,-2.25,,1.5,1.5,14.71,30.0,10.0
12/08/2024,Amazon.co.uk,B005SFSTKA,DT-248-BZ,"DENTTABS Teeth Cleaning Tablets with Fluorid Pack of 125 The Full-fledged Alternative to Toothpaste, Mint Vegan Plastic-Free Without preservatives. in The Original denttabs compostable Bag",13.5,2.0,,,,,,,,-1.32,,,,,,,-3.64,,,,,,,,,8.54,-5.52,,3.02,3.02,22.37,32.0,6.25
12/08/2024,Amazon.co.uk,B006ZXZYMA,FBA15H0VJ5LV_unexpected_item_01,"Laser 2561 Grinding Paste 110gm, red",6.48,1.0,,,,,,,,-1.19,,,,,,,-3.11,,,,,,,,,2.18,-1.56,,0.62,0.62,9.57,19.0,5.26
12/08/2024,Amazon.co.uk,B009LM987E,MD-C00063841-BZ,Ariston Electra Hotpoint Indesit Slimline Dishwasher Cutlery Basket - C00063841,9.48,1.0,,,,,,,,-1.74,,,,,,,-3.13,,,,,,,,,4.61,-4.3,,0.31,0.31,3.27,8.0,12.5
